Key,Topic,Substance,Class,Document
55 argyreia nervosa,55 - euphoria - euphoric - feelings,argyreia nervosa,Serotonergic psychedelics,point we were both coming down . the feeling was entirely pleasant . the euphoria slowly diminished leaving an afterglow of happiness and the visuals faded away . my girlfriend went
55 argyreia nervosa,55 - euphoria - euphoric - feelings,argyreia nervosa,Serotonergic psychedelics,was no euphoria at this point just subtle content calmness . this experience happened so long ago that i do not remember most of what we conversed about but i do
55 argyreia nervosa,55 - euphoria - euphoric - feelings,argyreia nervosa,Serotonergic psychedelics,the effects of the seeds positive effects intense euphoria body high change in spatial and temporal perception especially at the peak visuals trails patterns stimulant and exciting . negative effects and
55 argyreia nervosa,55 - euphoria - euphoric - feelings,argyreia nervosa,Serotonergic psychedelics,euphoria we thought was as high as we were going to get but with each passing second it subtly intensified . my friend suffered from slight nausea i had a little
55 buprenorphine,55 - euphoria - euphoric - feelings,buprenorphine,Depressant / sedatives,felt a wave of euphoria and all my worries disappeared . i also noted a speedy effect similar to that of feeling a bit wired after a strong t the euphoria
55 cannabis spp.,55 - euphoria - euphoric - feelings,cannabis spp.,Depressant / sedatives,. is a weird step ' i remark . it seems to be some twisted temporal when i get back inside i come to my first recognition of euphoria . everything
55 cocaine,55 - euphoria - euphoric - feelings,cocaine,Stimulants,fuck me even more for taking that line cause all it got me was a longer duration of these shitty feelings with little to no euphoria . i have some desire
55 cocaine,55 - euphoria - euphoric - feelings,cocaine,Stimulants,one felt a lot like ectasy does if i have used it heavily and no longer become euphoric except that i do not get that ' ' . in fact i
55 cocaine,55 - euphoria - euphoric - feelings,cocaine,Stimulants,i not sure i felt any euphoric effects but i felt like everthing was moving faster but not to the point of being uncomfortable . i felt very talkative and social
55 cocaine,55 - euphoria - euphoric - feelings,cocaine,Stimulants,for approx . rapid onset of intense euphoria anxiety accompanied by deep labored lasting min period of hyperthermia and sweating shortly following involuntary urge to belch release of gasses from lower
55 crack,55 - euphoria - euphoric - feelings,crack,Stimulants,the euphoria the swirving the orgasmic feelings running up and down my spine exploding into infinity best minuets ever . i passed the pipe and we all took quite a few
55 datura spp.,55 - euphoria - euphoric - feelings,datura spp.,Deliriants,euphoria visuals and overall happy times . the is terrible though it goes away pretty quick . going in with the idea that i would see something writing several notes all
55 datura spp.,55 - euphoria - euphoric - feelings,datura spp.,Deliriants,similar way with diphen with a lot more conscious euphoria . the sets in pretty quickly compared to diphen and is much worse . this could also be part of the
55 diphenhydramine,55 - euphoria - euphoric - feelings,diphenhydramine,Depressant / sedatives,hour then did that again with english it was kinda nice . so alot of time has passed and i did nt really feel much euphoria or pleasant feelings . i
55 dmt,55 - euphoria - euphoric - feelings,dmt,Serotonergic psychedelics,toke said i was ' for a total of minutes . it really felt like longer but my mind was exactly disputing this . the final effects euphoria mild visials ect
55 dmt,55 - euphoria - euphoric - feelings,dmt,Serotonergic psychedelics,was euphoric . i had had an immense experience one i had desired for so long and i had come back safely all in the space of what felt like minutes
55 dmt,55 - euphoria - euphoric - feelings,dmt,Serotonergic psychedelics,despair and ended with euphoria so i can only assume that there was a fairly steady progression from the one to the other so far as my vocalizations went . on
55 dob,55 - euphoria - euphoric - feelings,dob,Serotonergic psychedelics,always have three distinct segments . the euphoria the dysphoria and an alternating drop off period where i am aware of some activity but nothing too for those who do wish
55 doc,55 - euphoria - euphoric - feelings,doc,Serotonergic psychedelics,a nice café feel witty and alert . i am euphoric because there is a long lasting phenethylamine in my body and ORG because i am hurting myself and can not
55 dxm,55 - euphoria - euphoric - feelings,dxm,Dissociative psychedelics,euphoric than with also it totally killed my hunger and i noticed my perception of time was slowed down . for example i ask a friend for the placeholder maybe three
55 dxm,55 - euphoria - euphoric - feelings,dxm,Dissociative psychedelics,the end and i put back on at least although i still underweight by a long . things do stay bad . if you reached your darkest hour then you have
55 dxm,55 - euphoria - euphoric - feelings,dxm,Dissociative psychedelics,the peak when i felt a acidic ' sensation in my veins . at no time was i ever afraid i had a deep euphoria and there seemed to be other
55 echinopsis pachanoi,55 - euphoria - euphoric - feelings,echinopsis pachanoi,Serotonergic psychedelics,at all and it was more just the energy and body load i got with time slowed to a crawl and psychedelic thoughts and analysis . i ended up coming down
55 ether,55 - euphoria - euphoric - feelings,ether,Depressant / sedatives,an intense sense of euphoria . the experience itself is very intense . due to fast onset the high is achieved almost immediately . the downside is that it wears off
55 ether,55 - euphoria - euphoric - feelings,ether,Depressant / sedatives,i noticed profound euphoria and numbness mainly of the extremities that came on with a rapid peak and intensity . as the ether was turned into vapor and inhaled the rag
55 fentanyl,55 - euphoria - euphoric - feelings,fentanyl,Depressant / sedatives,to the fact that the euphoria was stronger than ever i really did i had quickly guzzled down my drink so decided to get another . as i got up from
55 fentanyl,55 - euphoria - euphoric - feelings,fentanyl,Depressant / sedatives,was great i got that euphoria again which i had so dearly missed for so long . so i cut another one into pieces and chewed of those and that is
55 gabapentin,55 - euphoria - euphoric - feelings,gabapentin,Depressant / sedatives,. i felt a sort of focused hypomanic state . i spent a lot of time just browsing the internet and getting small but noticeable kicks of euphoria when i found
55 hash,55 - euphoria - euphoric - feelings,hash,Depressant / sedatives,euphoria . a huge grin came upon my face as the wind rushed through my long flowing hair . this regression to childhood was similar to other experiences that had with
55 heroin,55 - euphoria - euphoric - feelings,heroin,Depressant / sedatives,myself . there was no intense euphoria but it was the first moment in a long time that i felt at peace with myself . after that experience i began using
